date,txn_volume,txn_shares
2025-08-18 02:18:54.265000+00:00,11.578796,0.0001
2025-08-18 02:18:54.265000+00:00,5.789398,5e-05
2025-08-18 02:18:54.265000+00:00,5.789398,5e-05
2025-08-18 02:18:54.265000+00:00,96.1040068,0.00083
2025-08-18 02:18:54.265000+00:00,5.789398,5e-05
2025-08-18 02:18:54.265000+00:00,23423.904308,0.2023
2025-08-18 02:18:54.265000+00:00,58621.1283888,0.50628
2025-08-18 02:18:54.265000+00:00,38780.8614428,0.33493
2025-08-18 02:18:54.265000+00:00,1416.0867508,0.01223
2025-08-22 03:38:36.744000+00:00,19498.081167,0.17221
2025-08-25 03:38:02.061000+00:00,9964.4749785,0.08785
2025-08-25 06:29:09.482000+00:00,5564.5972956,0.04956
2025-10-09 08:01:02.757000+00:00,-50884.6962195,-0.41745
2025-10-09 08:01:03.539000+00:00,-18.2841165,-0.00015
2025-10-09 08:01:03.555000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:03.556000+00:00,-667.9797228,-0.00548
2025-10-09 08:01:03.566000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:03.577000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:03.583000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:03.589000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:03.595000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:03.601000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:03.612000+00:00,-2592.6877197,-0.02127
2025-10-09 08:01:03.617000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:03.627000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:03.634000+00:00,-1010.5021719,-0.00829
2025-10-09 08:01:03.644000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:04.017000+00:00,-312.0489216,-0.00256
2025-10-09 08:01:04.073000+00:00,-8.5325877,-7e-05
2025-10-09 08:01:04.262000+00:00,-280.356453,-0.0023
2025-10-09 08:01:04.664000+00:00,-43.8818796,-0.00036
2025-10-09 08:01:05.043000+00:00,-9.7515288,-8e-05
2025-10-09 08:01:05.581000+00:00,-689.9206626,-0.00566
2025-10-09 08:01:05.618000+00:00,-8.5325877,-7e-05
2025-10-09 08:01:05.631000+00:00,-276.6996297,-0.00227
2025-10-09 08:01:05.823000+00:00,-36568.233,-0.3
2025-10-09 08:01:05.855000+00:00,-130.4266977,-0.00107
2025-10-09 08:01:05.918000+00:00,-6.0947055,-5e-05
2025-10-09 08:01:06.033000+00:00,-6.0947055,-5e-05
2025-10-09 08:01:06.086000+00:00,-24186.2293062,-0.19842
2025-10-09 08:01:06.255000+00:00,-271.8238653,-0.00223
2025-10-09 08:01:06.454000+00:00,-1883.2639995,-0.01545
2025-10-09 08:01:06.460000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:06.465000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:06.471000+00:00,-1617.5348397,-0.01327
2025-10-09 08:01:06.513000+00:00,-51.1955262,-0.00042
2025-10-09 08:01:06.519000+00:00,-2308.6744434,-0.01894
2025-10-09 08:01:06.526000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:06.989000+00:00,-8.5325877,-7e-05
2025-10-09 08:01:07.008000+00:00,-262.0723365,-0.00215
2025-10-09 08:01:08.320000+00:00,-121.89411,-0.001
2025-10-09 08:01:08.393000+00:00,-60.947055,-0.0005
2025-10-09 08:01:08.746000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:08.752000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:08.762000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:08.767000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:08.772000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:08.777000+00:00,-2998.595106,-0.0246
2025-10-09 08:01:08.781000+00:00,-2940.0859332,-0.02412
2025-10-09 08:01:08.789000+00:00,-2101.4544564,-0.01724
2025-10-09 08:01:08.795000+00:00,-804.501126,-0.0066
2025-10-09 08:01:08.800000+00:00,-2998.595106,-0.0246
